iip_przest;iip_identy;iip_wersja;jpt_sjr_ko;jpt_kod_je;jpt_nazwa_;jpt_nazw01;jpt_organ_;jpt_orga01;jpt_jor_id;wazny_od;wazny_do;jpt_wazna_;wersja_od;wersja_do;jpt_powier;jpt_kj_iip;jpt_kj_i01;jpt_kj_i02;jpt_kod_01;id_bufora_;id_bufor01;id_technic;jpt_opis;jpt_sps_ko;gra_ids;status_obi;opis_bledu;typ_bledu
PL.PZGIK.200;2cb9f766-42de-4147-8a13-eb46789dca16;2012-09-27T08:58:33+02:00;POW;1611;strzelecki;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;74427.00000000000;0000000000EGIB;1611;;;0.00000000000;13880.00000000000;0.00000000000;829146;UZG;;AKTUALNY;;
PL.PZGIK.200;f9799d11-3cc7-4052-a147-fe36809d2d68;2012-09-27T08:58:33+02:00;POW;1661;Opole;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;14888.00000000000;0000000000EGIB;1661;;;0.00000000000;13880.00000000000;0.00000000000;829147;UZG;;AKTUALNY;;
PL.PZGIK.200;fdc38cc1-e6ce-422b-abb7-b211cc2c60ec;2012-09-27T08:58:33+02:00;POW;1602;g³ubczycki;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;67263.00000000000;0000000000EGIB;1602;;;0.00000000000;13880.00000000000;0.00000000000;829137;UZG;;AKTUALNY;;
PL.PZGIK.200;e220ff54-0cb8-4fc9-99ee-89724f647687;2012-09-27T08:58:33+02:00;POW;1605;krapkowicki;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;44180.00000000000;0000000000EGIB;1605;;;0.00000000000;13880.00000000000;0.00000000000;829140;UZG;;AKTUALNY;;
PL.PZGIK.200;daf9e891-7d0e-4d5d-8a52-c089fec37640;2012-09-27T08:58:33+02:00;POW;1601;brzeski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;87596.00000000000;0000000000EGIB;1601;;;0.00000000000;13880.00000000000;0.00000000000;829148;UZG;;AKTUALNY;;
PL.PZGIK.200;7cbdc34b-4beb-4fc6-8ffa-9ada7810cc65;2012-09-27T08:58:33+02:00;POW;1606;namys³owski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;74818.00000000000;0000000000EGIB;1606;;;0.00000000000;13880.00000000000;0.00000000000;829141;UZG;;AKTUALNY;;
PL.PZGIK.200;ff9b8c70-7c02-4591-afbb-b9845ca57b26;2012-09-27T08:58:33+02:00;POW;1610;prudnicki;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;57155.00000000000;0000000000EGIB;1610;;;0.00000000000;13880.00000000000;0.00000000000;829145;UZG;;AKTUALNY;;
PL.PZGIK.200;457aa2e8-c963-4adb-b024-813062e39434;2012-09-27T08:58:33+02:00;POW;1603;kêdzierzyñsko-kozielski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;62513.00000000000;0000000000EGIB;1603;;;0.00000000000;13880.00000000000;0.00000000000;829138;UZG;;AKTUALNY;;
PL.PZGIK.200;42bac274-e6cf-4248-97e8-e2e4edb05adb;2012-09-27T08:58:33+02:00;POW;1604;kluczborski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;85191.00000000000;0000000000EGIB;1604;;;0.00000000000;13880.00000000000;0.00000000000;829139;UZG;;AKTUALNY;;
PL.PZGIK.200;1da0ca63-52c4-4e1d-869f-b591c1e264b6;2012-09-27T08:58:33+02:00;POW;1609;opolski;;;NZN;0.00000000000;1899/12/30;1899/12/30;6        NZN;1899/12/30;2020/12/09;153430.00000000000;0000000000EGIB;1609;;;0.00000000000;13880.00000000000;0.00000000000;829144;UZG;;AKTUALNY;;
